Date,Open,High,Low,Close,Volume,Adj Close
1999/2/8,36.687499,37.9375,36.249999,37.75,117056800,1.255342
1999/2/5,38.250001,38.375,35.500001,36.3125,194300400,1.207539
1999/2/4,40.187499,40.25,37.75,37.874999,115945200,1.259499
1999/2/3,39.000001,40.5625,38.749999,40.187499,84686000,1.336399
1999/2/2,40.375,40.750001,39.000001,39.187499,76790000,1.303145
1999/2/1,41.6875,41.937499,40.312501,40.937499,69728400,1.361339
1999/1/29,41.187501,41.5625,40.000001,41.187501,60678800,1.369653
1999/1/28,40.875001,41.25,40.312501,40.875001,84070000,1.359261
1999/1/27,41,41.374999,39.9375,40.125,91238000,1.33432
1999/1/26,39.9375,40.875001,39.624999,40.499999,140011200,1.346791
1999/1/25,39.25,39.562501,38.8125,39.375,96334000,1.30938
1999/1/22,37.687501,39.5,37.0625,38.749999,86441600,1.288596
1999/1/21,40.437501,40.5625,37.5,38.8125,150122000,1.290674
1999/1/20,41.062499,42,40.499999,40.5625,194530000,1.348869
1999/1/19,41.937499,42.3125,40.375,40.875001,133722400,1.359261
1999/1/15,41.812499,42.125,40.000001,41.312501,251501600,1.37381
1999/1/14,45.5,46.000001,41.062499,41.374999,430964800,1.375888
1999/1/13,42.875,47.312501,42.249999,46.5,261954000,1.546315
1999/1/12,46.312499,46.624999,44.124999,46.125001,205184000,1.533845
1999/1/11,45.749999,46.0625,44.874999,45.874999,140243600,1.525531
1999/1/8,46.562501,46.875001,43.999999,44.999999,169708000,1.496434
1999/1/7,42.249999,45.0625,42.125,44.999999,357254800,1.496434
1999/1/6,44.124999,44.124999,41,41.750001,337142400,1.388358
1999/1/5,41.937499,43.937501,41.499999,43.3125,352528400,1.440318
1999/1/4,42.125,42.249999,40.000001,41.25,238221200,1.371731
1998/12/31,40.499999,41.374999,39.5,40.937499,67922400,1.361339
1998/12/30,40.125,41.125,40.000001,40.062499,59340400,1.332242
1998/12/29,41.125,41.499999,40.25,40.8125,96838000,1.357182
1998/12/28,39.000001,41.125,39.000001,40.875001,181328000,1.359261
1998/12/24,39.875001,40.000001,39.187499,39.25,49996800,1.305223
1998/12/23,38.625,40.499999,38.375,39.8125,308758800,1.323928
1998/12/22,36.375001,38.125001,36,37.999999,287700000,1.263655
1998/12/21,35.374999,35.625001,34.25,35.062501,89362000,1.165972
1998/12/18,33.375,35.374999,33.25,35.187501,197873200,1.170128
1998/12/17,32.9375,33.750001,32.749999,33.437501,82653200,1.111934
1998/12/16,33.750001,34.187501,32.624999,32.8125,93587200,1.09115
1998/12/15,32.749999,33.624999,32.749999,33.5625,66178000,1.11609
1998/12/14,32.875001,33.312501,32.25,32.5,125361600,1.080758
1998/12/11,32.25,34,32.000001,33.750001,172499600,1.122326
1998/12/10,32.6875,32.9375,31.874999,32.000001,97812400,1.064131
1998/12/9,32.6875,32.875001,31.625,32.000001,148229200,1.064131
1998/12/8,33.937499,33.937499,32.000001,32.0625,170027200,1.066209
1998/12/7,33.375,33.750001,32.749999,33.750001,141649200,1.122326
1998/12/4,34.312501,34.4375,32.000001,32.749999,180342400,1.089071
1998/12/3,36.3125,36.500001,33.624999,33.6875,156511600,1.120247
1998/12/2,34.125,36.875,33.499999,36,240620800,1.197147
1998/12/1,32.000001,34.812499,31.625,34.125,216434400,1.134796
1998/11/30,34.5625,34.812499,31.749999,31.9375,140372400,1.062052
1998/11/27,35.062501,35.125,34.750001,35.062501,38276000,1.165972
1998/11/25,35.875,36.062501,34.937499,35.125,75950000,1.16805
1998/11/24,36.124999,36.75,35.75,35.937501,79937200,1.195069
1998/11/23,35.5625,36.812501,35.187501,36.249999,144488400,1.205461
1998/11/20,36.4375,36.75,34.750001,35.3125,99806000,1.174285
1998/11/19,35.500001,37.1875,35.4375,35.75,86632000,1.188834
1998/11/18,35.187501,36,34.875,35.4375,82415200,1.178442
1998/11/17,35.75,35.812499,34.750001,34.812499,52682000,1.157658
1998/11/16,35.937501,36.75,35.4375,36,96132400,1.197147
1998/11/13,34.937499,36.062501,34.6875,35.687499,197954400,1.186755
1998/11/12,33.125,34.4375,32.875001,34,148775200,1.130639
1998/11/11,35.75,35.812499,32.749999,33.5625,237126400,1.11609
1998/11/10,36.1875,36.249999,35,35.125,220995600,1.16805
1998/11/9,37.687501,38.125001,35.500001,36.625,165197200,1.217931
1998/11/6,37.874999,38.250001,37.250001,38.0625,199334800,1.265734
1998/11/5,38.375,39.375,38.0625,38.1875,151779600,1.269891
1998/11/4,38.562501,39.125001,38.125001,38.687501,156970800,1.286518
1998/11/3,37.375001,38.250001,37.3125,37.812501,92612800,1.25742
1998/11/2,37.5,37.75,37.250001,37.625,63442400,1.251185
1998/10/30,36.812501,37.5,36.249999,37.124999,79410800,1.234558
1998/10/29,36.4375,37.437499,35.812499,36.4375,86144800,1.211696
1998/10/28,35.249999,36.999999,35.125,36.812501,90927200,1.224166
1998/10/27,37.999999,38.9375,35.062501,35.249999,134548400,1.172207
1998/10/26,36.062501,37.75,35.500001,37.437499,118960800,1.24495
1998/10/23,36.75,36.875,35.125,35.500001,88995200,1.18052
1998/10/22,36.875,37.625,36.249999,36.75,79343600,1.222088
1998/10/21,36.75,37.437499,35.75,37.124999,107654400,1.234558
1998/10/20,37.9375,38.1875,36,36.062501,95522000,1.199226
1998/10/19,36.687499,38.0625,35.875,37.5,118944000,1.247028
1998/10/16,37.124999,38.0625,36.500001,36.687499,153890800,1.220009
1998/10/15,36.249999,37.250001,35.500001,36.625,210168000,1.217931
1998/10/14,39.749999,41.312501,36.812501,37.375001,570004400,1.242872
1998/10/13,38.0625,39.187499,36,38.749999,235407200,1.288596
1998/10/12,37.5,38.437499,36.562499,37.437499,155724800,1.24495
1998/10/9,31.749999,35.249999,30.75,35.125,167059200,1.16805
1998/10/8,30.999999,31.1875,28.500001,30.812501,172303600,1.024642
1998/10/7,32.375,33.312501,31.874999,31.9375,118339200,1.062052
1998/10/6,33.6875,34.312501,32.5,32.562501,99965600,1.082836
1998/10/5,34,34.5625,31.5,32.187499,137970000,1.070366
1998/10/2,35.500001,36.249999,34.125,35.062501,118893600,1.165972
1998/10/1,36.75,37.999999,35.374999,35.687499,92554000,1.186755
1998/9/30,38.749999,39.25,37.999999,38.125001,41795600,1.267812
1998/9/29,39.0625,40.000001,38.125001,39.5,76283200,1.313537
1998/9/28,39.749999,40.187499,37.999999,39.0625,101354400,1.298988
1998/9/25,38.1875,39.187499,37.625,38.749999,57072400,1.288596
1998/9/24,37.874999,39.562501,37.75,38.5,120710800,1.280282
1998/9/23,37.250001,38.375,36.562499,38.312499,71979600,1.274047
1998/9/22,37.124999,37.625,36.375001,36.999999,64484000,1.230401
1998/9/21,35.687499,36.937501,35.3125,36.937501,73967600,1.228323
1998/9/18,36.062501,36.75,35.5625,36.75,76269200,1.222088
1998/9/17,36.062501,37.124999,35.875,36,67323200,1.197147
1998/9/16,38.625,38.749999,36.999999,37.3125,64719200,1.240793
1998/9/15,36.75,38.562501,36.500001,38.1875,108413200,1.269891
1998/9/14,38.250001,38.8125,37.124999,37.1875,61768000,1.236636
1998/9/11,38.5,39.624999,36.875,37.625,88071200,1.251185
1998/9/10,36.249999,38.250001,35.75,38.125001,131720400,1.267812
1998/9/9,38.0625,38.125001,36.999999,37.375001,88673200,1.242872
1998/9/8,37.999999,38.250001,36.75,38.250001,100699200,1.271969
1998/9/4,35.500001,36.4375,33.750001,35.125,94318000,1.16805
1998/9/3,35,35.125,34,34.625001,102438000,1.151423
1998/9/2,35.500001,37.375001,35.249999,35.5625,210750400,1.182599
1998/9/1,31.375,35.374999,30.625,34.125,217268800,1.134796
1998/8/31,34.750001,34.875,30.999999,31.1875,217056000,1.037112
1998/8/28,37.124999,38.5,34.125,34.187501,233063600,1.136874
1998/8/27,39.25,39.25,35.625001,37.5,278560800,1.247028
1998/8/26,39.875001,41.125,39.5,40.375,101620400,1.342634
1998/8/25,42.374999,42.374999,40.312501,40.8125,123891600,1.357182
1998/8/24,43.4375,43.500001,40.125,41.187501,152544000,1.369653
1998/8/21,40.000001,43.562499,39.000001,43,203344400,1.429926
1998/8/20,41,41.125,40.25,40.624999,97980400,1.350947
1998/8/19,43.500001,43.75,41,41,121497600,1.363418
1998/8/18,42.4375,43.375001,42.249999,42.5625,151488400,1.415377
1998/8/17,41,42.812499,39.875001,41.937499,232719200,1.394593
1998/8/14,40.6875,40.750001,39.5,40.499999,112694400,1.346791
1998/8/13,39.9375,40.750001,39.375,39.437501,97694800,1.311458
1998/8/12,39.749999,40.937499,39.484302,40.062499,172443600,1.332242
1998/8/11,37.75,41,37.375001,39.000001,439868800,1.29691
1998/8/10,36.3125,38.0625,36.249999,37.9375,122150000,1.261577
1998/8/7,37.1875,37.375001,36,36.500001,74505200,1.213774
1998/8/6,35.062501,36.875,34.875,36.875,109653600,1.226245
1998/8/5,33.750001,36,33.499999,36,113520400,1.197147
1998/8/4,35.500001,36,34,34.187501,73480400,1.136874
1998/8/3,34.25,35.5625,33.25,35.125,75440400,1.16805
1998/7/31,36.625,36.75,34.499999,34.625001,45777200,1.151423
1998/7/30,35.812499,36.75,35.500001,36.500001,90574400,1.213774
1998/7/29,33.750001,35.875,33.6875,35.125,111930000,1.16805
1998/7/28,34.062499,34.625001,33.000001,33.624999,56344400,1.118169
1998/7/27,34.25,34.875,33.25,34.4375,53558400,1.145188
1998/7/24,35.374999,35.500001,33.8125,34.6875,67821600,1.153501
1998/7/23,34.812499,35.625001,34.750001,34.937499,63282800,1.161815
1998/7/22,34.937499,35.625001,34.25,35,70182000,1.163893
1998/7/21,36.124999,36.999999,35.5625,35.625001,82376000,1.184677
1998/7/20,36.562499,36.625,35.500001,36.249999,95972800,1.205461
1998/7/17,37.250001,37.250001,36.1875,36.875,157388000,1.226245
1998/7/16,37.874999,38.125001,35.75,37.5,640337600,1.247028
1998/7/15,33.6875,34.6875,33.499999,34.4375,148741600,1.145188
1998/7/14,33.937499,34,33.125,33.437501,137132800,1.111934
1998/7/13,31.9375,34.125,31.874999,33.937499,178847200,1.128561
1998/7/10,32.187499,32.624999,31.749999,32.0625,75630800,1.066209
1998/7/9,32.9375,33.624999,31.437499,31.687501,141652000,1.053739
1998/7/8,30.75,32.9375,30.687501,32.562501,233203600,1.082836
1998/7/7,30.375001,30.874999,29.999999,30.5,60368000,1.01425
1998/7/6,29.500001,30.375001,29.124999,30.375001,67737600,1.010093
1998/7/2,29.687499,30.0625,29,29,74527600,0.964369
1998/7/1,28.875,29.999999,28.500001,29.937501,78528800,0.995544
1998/6/30,28.625001,28.812499,28.125,28.687499,32765600,0.953977
1998/6/29,28.249999,28.812499,28.062501,28.687499,41546400,0.953977
1998/6/26,28.500001,28.625001,27.749999,28.187501,27778800,0.93735
1998/6/25,28.5625,28.812499,28.3125,28.5625,47952800,0.94982
1998/6/24,27.749999,28.625001,27.312499,28.249999,68448800,0.939428
1998/6/23,27.4375,28.125,27.25,27.812501,57764000,0.924879
1998/6/22,27,27.5625,26.75,27.375001,33642000,0.910331
1998/6/19,27.375001,27.4375,26.75,27.0625,34389600,0.899939
1998/6/18,27.749999,28.062501,27.1875,27.312499,29999200,0.908252
1998/6/17,28,28.5625,27.9375,28.125,46793600,0.935271
1998/6/16,27.6875,28.125,27.312499,28,32421200,0.931114
1998/6/15,27.25,28.249999,27.25,27.5,34165600,0.914487
1998/6/12,27.625,28.249999,27.375001,28.125,55963600,0.935271
1998/6/11,28.187501,28.625001,27.812501,27.812501,45029600,0.924879
1998/6/10,28,29,27.625,28.062501,57307600,0.933193
1998/6/9,27.375001,28.500001,27.375001,28.249999,68936000,0.939428
1998/6/8,27,27.6875,26.8125,27.25,31656800,0.906174
1998/6/5,26.874999,27.25,26.375,26.874999,30830800,0.893704
1998/6/4,26.625,26.874999,25.8125,26.8125,39034800,0.891625
1998/6/3,27.125,27.25,26.1875,26.3125,36285200,0.874998
1998/6/2,26.437499,27.312499,25.999999,26.874999,44825200,0.893704
1998/6/1,26.500001,27.625,25.625001,26.25,79923200,0.87292
1998/5/29,27.5,27.5625,26.437499,26.625,54180000,0.88539
1998/5/28,26.75,27.875,26.75,27.4375,74622800,0.912409
1998/5/27,25.6875,26.8125,25.625001,26.75,92548400,0.889547
1998/5/26,28.062501,28.249999,26.625,26.6875,77943600,0.887469
1998/5/22,28.75,28.75,27.312499,27.875,66648400,0.926958
1998/5/21,29.562499,29.687499,28.625001,28.875,32748800,0.960212
1998/5/20,29.625,29.875,28.75,29.562499,47544000,0.983074
1998/5/19,28.937501,29.4375,28.812499,29.375001,54566400,0.976839
1998/5/18,29.375001,29.562499,28.374999,28.500001,58097200,0.947742
1998/5/15,30.0625,30.375001,29.249999,29.562499,68146400,0.983074
1998/5/14,30.375001,30.437499,29.75,30.0625,40670000,0.999701
1998/5/13,30.0625,30.812501,29.625,30.437499,78604400,1.012171
1998/5/12,30.562499,30.75,29.937501,30.124999,64453200,1.001779
1998/5/11,30.874999,31.625,30.75,30.9375,166255600,1.028798
1998/5/8,30.0625,30.5,29.937501,30.437499,67704000,1.012171
1998/5/7,30.562499,30.625,29.875,30.1875,138224800,1.003858
1998/5/6,29.875,30.437499,29.249999,30.3125,224252000,1.008015
1998/5/5,29.249999,29.875,29.124999,29.687499,104820800,0.987231
1998/5/4,28.875,29.500001,28.875,29.062501,142786000,0.966447
1998/5/1,27.5,28.249999,26.874999,28,46018000,0.931114
1998/4/30,27.375001,27.625,27.0625,27.375001,44987600,0.910331
1998/4/29,26.937501,27.4375,26.75,27,47384400,0.89786
1998/4/28,27.875,28,26.25,26.937501,59292800,0.895782
1998/4/27,26.75,27.749999,26.75,27.749999,102449200,0.922801
1998/4/24,27.749999,28.249999,27.5,27.9375,53886000,0.929036
1998/4/23,27.4375,29,27.1875,27.6875,118823600,0.920723
1998/4/22,28.75,29,27.5,27.5,71237600,0.914487
1998/4/21,29.062501,29.124999,28.500001,29,87007200,0.964369
1998/4/20,27.625,29.500001,27.5625,29,129444000,0.964369
1998/4/17,28.5625,28.625001,27.6875,27.9375,148041600,0.929036
1998/4/16,29.249999,29.625,28.187501,28.625001,459488400,0.951898
1998/4/15,27.1875,27.5,26.625,27.4375,139378400,0.912409
1998/4/14,26.375,27.25,26.375,26.937501,81961600,0.895782
1998/4/13,25.625001,26.6875,25,26.437499,72074800,0.879155
1998/4/9,25.0625,25.875,25,25.625001,42576800,0.852136
1998/4/8,25.25,25.375,24.687499,25,56299600,0.831352
1998/4/7,25.8125,25.999999,24.875,25.5,73175200,0.847979
1998/4/6,27,27,26.1875,26.25,86898000,0.87292
1998/4/3,27.125,27.25,26.8125,27.0625,50766800,0.899939
1998/4/2,27.312499,27.4375,26.937501,27.312499,48577200,0.908252
1998/4/1,27.4375,27.812501,27.0625,27.5,46720800,0.914487
1998/3/31,27.4375,27.812501,27.25,27.5,66724000,0.914487
1998/3/30,26.75,27.5,26.75,27.4375,62675200,0.912409
1998/3/27,26.625,27.312499,26.375,26.937501,63898800,0.895782
1998/3/26,26.75,27,26.437499,26.5625,50741600,0.883312
1998/3/25,27.625,27.749999,26.375,27.156201,96843600,0.903055
1998/3/24,26.375,28,26.25,28,168982800,0.931114
1998/3/23,25.9375,26.25,24.625,26.125,103684000,0.868763
1998/3/20,26.6875,26.874999,25.999999,26.375,53869200,0.877077
1998/3/19,26.874999,26.937501,26.5625,26.75,40014800,0.889547
1998/3/18,25.999999,26.937501,25.999999,26.937501,69249600,0.895782
1998/3/17,26.500001,26.6875,25.875,26.3437,102564000,0.876036
1998/3/16,27.125,27.25,26.1875,26.6875,100590000,0.887469
1998/3/13,27.25,27.25,26.25,27.125,141540000,0.902017
1998/3/12,26.125,27,25.562499,27,186090800,0.89786
1998/3/11,25.124999,26.1875,24.5625,26.125,303584400,0.868763
1998/3/10,23.000001,24.5,22.937499,24.0625,178225600,0.800177
1998/3/9,23.75,24.312501,22.499999,22.75,143732400,0.756531
1998/3/6,23.875001,24.5,23.374999,24.4375,166616800,0.812647
1998/3/5,23.25,24.249999,23.125,24.0625,168781200,0.800177
1998/3/4,22.875,24.750001,22.875,24.4375,204456000,0.812647
1998/3/3,21.875,23.1875,21.624999,23.125,83518400,0.769001
1998/3/2,23.5625,23.5625,22.25,22.75,100111200,0.756531
1998/2/27,23.3125,23.875001,22.562501,23.625,129900400,0.785628
1998/2/26,22.3125,23.5625,21.875,23.5,148783600,0.781471
1998/2/25,21.3125,22.75,20.9375,22.3125,178166800,0.741982
1998/2/24,21.3125,21.375,20.749999,21.3125,114147600,0.708728
1998/2/23,20.125,21.624999,20,21.250001,119372400,0.706649
1998/2/20,20.5,20.5625,19.8125,20,81354000,0.665082
1998/2/19,20.875,20.9375,20,20.4375,99915200,0.67963
1998/2/18,19.5625,20.749999,19.5625,20.5625,123648000,0.683787
1998/2/17,19.500001,19.75,19.500001,19.625,45687600,0.652612
1998/2/13,19.1875,19.874999,18.999999,19.500001,51998800,0.648455
1998/2/12,19.125,19.437499,19.062501,19.375,50937600,0.644298
1998/2/11,19.500001,19.500001,18.875,18.999999,52917200,0.631828
1998/2/10,19.125,19.5625,19.062501,19.437499,105504000,0.646376
1998/2/9,18.375,19.500001,18.375,19.1875,123667600,0.638063
1998/2/6,18.375,18.6875,18.25,18.5,50584800,0.615201
1998/2/5,18.25,18.5,18,18.3125,59567200,0.608966
1998/2/4,18.0625,18.5,18,18.25,42548800,0.606887
1998/2/3,17.687499,18.625001,17.687499,18.3125,100654400,0.608966
1998/2/2,18.5,18.5,17.375,17.687499,159185600,0.588182
1998/1/30,18.3125,18.875,18.25,18.3125,40611200,0.608966
1998/1/29,18.9375,19.125,18.5,18.5,52970400,0.615201
1998/1/28,19.1875,19.375,18.625001,19.1875,37780400,0.638063
1998/1/27,19.1875,19.6875,18.999999,19.125,28058800,0.635984
1998/1/26,19.437499,19.5625,18.8125,19.437499,36610000,0.646376
1998/1/23,19.375,19.6875,19.25,19.500001,58290400,0.648455
1998/1/22,18.6875,19.75,18.625001,19.25,82432000,0.640141
1998/1/21,18.75,19.062501,18.562499,18.9062,47552400,0.628708
1998/1/20,19.062501,19.3125,18.625001,19.062501,60390400,0.633906
1998/1/16,19.437499,19.437499,18.6875,18.8125,61588800,0.625593
1998/1/15,19.1875,19.75,18.625001,19.1875,139818000,0.638063
1998/1/14,19.874999,19.937501,19.25,19.75,147316400,0.656768
1998/1/13,18.625001,19.625,18.5,19.500001,159213600,0.648455
1998/1/12,17.4375,18.625001,17.125,18.25,129099600,0.606887
1998/1/9,18.124999,19.375,17.5,18.187501,221636800,0.604809
1998/1/8,17.4375,18.625001,16.9375,18.187501,193505200,0.604809
1998/1/7,18.8125,18.999999,17.312501,17.5,260405600,0.581947
1998/1/6,15.937499,20,14.75,18.9375,453118400,0.629749
1998/1/5,16.5,16.5625,15.1875,15.875,162968400,0.527909
1998/1/2,13.625,16.25,13.5,16.25,179527600,0.540379
1997/12/31,13.125,13.625,12.9375,13.125,101589600,0.43646
1997/12/30,13,13.4375,12.75,13.1875,85626800,0.438538
1997/12/29,13.3125,13.4375,12.875,13.125,69549200,0.43646
1997/12/26,13.0625,13.375,13,13.3125,26969600,0.442695
1997/12/24,13,13.25,13,13.125,24458000,0.43646
1997/12/23,13.125,13.3125,12.9375,12.9375,114707600,0.430225
1997/12/22,13.875,14,13.1875,13.3125,39869200,0.442695
1997/12/19,13.5625,13.875,13.25,13.6875,47653200,0.455165
1997/12/18,14,14,13.75,13.8125,50512000,0.459322
1997/12/17,14.3125,14.5625,13.9375,13.9375,66323600,0.463479
1997/12/16,14,14.375,14,14.3125,46407200,0.475949
1997/12/15,14.125,14.250001,13.75,13.9375,41473600,0.463479
1997/12/12,14.75,14.875,14,14.125,40140800,0.469714
1997/12/11,14.4375,14.5625,13.875,14.5625,64234800,0.484263
1997/12/10,15.062499,15.062499,14.5,14.75,48720000,0.490498
1997/12/9,15.499999,15.6875,15,15.25,60762800,0.507125
1997/12/8,15.562501,15.75,15.375,15.562501,33395600,0.517517
1997/12/5,15.562501,16.000001,15.562501,15.8125,55367200,0.52583
1997/12/4,16.000001,16.000001,15.625,15.625,49910000,0.519595
1997/12/3,16.0625,16.125,15.6875,15.75,85764000,0.523752
1997/12/2,17.375,17.5,15.875,15.875,99204000,0.527909
1997/12/1,17.687499,17.9375,17.249999,17.750001,21809200,0.59026
1997/11/28,17.625,17.875,17.4375,17.750001,10329200,0.59026
1997/11/26,17.375,17.687499,17.249999,17.5,15103200,0.581947
1997/11/25,17.687499,17.875,16.875001,17.375,51357600,0.57779
1997/11/24,17.5625,18,17.5,17.625,39337200,0.586103
1997/11/21,18.625001,18.6875,18,18.187501,24444000,0.604809
1997/11/20,18.187501,18.625001,18.124999,18.5,32043200,0.615201
1997/11/19,17.875,18.3125,17.875,18.25,19896800,0.606887
1997/11/18,18.5,18.5,18.0625,18.0625,36660400,0.600652
1997/11/17,18.875,18.9375,18.3281,18.5,51256800,0.615201
1997/11/14,18.25,18.5,18,18.4375,33759600,0.613122
1997/11/13,18,18.0625,17.5,18,64380400,0.598574
1997/11/12,18.0625,18.5,17.5625,17.625,52015600,0.586103
1997/11/11,18.999999,18.999999,18.124999,18.375,83120800,0.611044
1997/11/10,21,21.5,18.5,18.6875,349560400,0.621436
1997/11/7,18.875,20,18.75,19.75,198903600,0.656768
1997/11/6,18.875,19.500001,18.875,18.999999,154271600,0.631828
1997/11/5,18.25,18.625001,18.0625,18.375,96779200,0.611044
1997/11/4,17.750001,18.124999,17.5,17.9375,42148400,0.596495
1997/11/3,17.5625,17.750001,17.0625,17.375,31502800,0.57779
1997/10/31,17.375,17.375,16.625,17.031199,66771600,0.566357
1997/10/30,17.0625,17.5625,16.5,16.5,47238800,0.548692
1997/10/29,18.4375,18.5,17.249999,17.5,44396800,0.581947
1997/10/28,16.000001,18.5,15.875,18.124999,85828400,0.60273
1997/10/27,16.75,18.124999,16.75,16.75,82339600,0.557006
1997/10/24,18.124999,18.375,16.5,16.5625,97059200,0.550771
1997/10/23,18,18.187501,17.750001,17.750001,46695600,0.59026
1997/10/22,19.062501,19.25,18.5,18.562499,37794400,0.617279
1997/10/21,18.875,19.3125,18.6875,19.062501,118818000,0.633906
1997/10/20,20.125,20.1875,18.625001,18.6875,102958800,0.621436
1997/10/17,21.125,21.125,19.874999,20.125,109667600,0.669239
1997/10/16,21.125,22.062499,20.875,21.5,184797200,0.714963
1997/10/15,22.125001,24.750001,22.125001,23.812499,202717200,0.791863
1997/10/14,22.6875,22.75,22.1875,22.6875,41454000,0.754452
1997/10/13,22.75,22.875,22.1875,22.6875,39656400,0.754452
1997/10/10,21.5,22.75,21.5,22.6875,67600400,0.754452
1997/10/9,21.250001,22.499999,21.187499,21.75,46832800,0.723276
1997/10/8,21.75,21.8125,21.3125,21.5,27210400,0.714963
1997/10/7,21.875,22,21.8125,21.8125,27322400,0.725355
1997/10/6,22.1875,22.25,21.687501,21.9375,23324000,0.729512
1997/10/3,22,22.25,21.687501,22.125001,40558000,0.735747
1997/10/2,21.4375,22,21.375,21.9375,33852000,0.729512
1997/10/1,21.687501,21.75,21.375,21.5312,32617200,0.716
1997/9/30,22,22.3125,21.687501,21.687501,35142800,0.721198
1997/9/29,21.687501,22.25,21.5625,22.062499,41809600,0.733668
1997/9/26,21.5,21.9375,21.125,21.3125,52080000,0.708728
1997/9/25,21.3125,21.75,21,21.125,55846000,0.702493
1997/9/24,21.687501,21.75,21.375,21.5,55608000,0.714963
1997/9/23,22.25,22.25,21.687501,21.75,50134000,0.723276
1997/9/22,22.125001,23.0625,22,22.8125,50092000,0.758609
1997/9/19,22.1875,22.1875,21.75,21.9375,23732800,0.729512
1997/9/18,21.5,22.499999,21.5,22.3125,42291200,0.741982
1997/9/17,22,22,21.687501,21.8125,21691600,0.725355
1997/9/16,22.062499,22.1406,21.75,21.9375,33555200,0.729512
1997/9/15,21.875,22.125001,21.5,21.5,24228400,0.714963
1997/9/12,22.1875,22.25,21.4375,22.062499,28420000,0.733668
1997/9/11,22.875,23.000001,22.062499,22.375,52469200,0.74406
1997/9/10,21.75,23.125,21.687501,22.937499,68516000,0.762766
1997/9/9,21.3125,21.875,21.250001,21.8125,39757200,0.725355
1997/9/8,22.25,22.25,21.4375,21.5,43789200,0.714963
1997/9/5,22.625,22.875,22,22.1875,34176800,0.737825
1997/9/4,22.562501,22.875,22.25,22.499999,30634800,0.748217
1997/9/3,22.375,23.25,22.3125,22.499999,71033200,0.748217
1997/9/2,22,22.562501,21.9375,22.375,46510800,0.74406
1997/8/29,21.8125,22,21.5,21.75,27417600,0.723276
1997/8/28,22.125001,22.499999,22,22,23917600,0.73159
1997/8/27,22.375,22.75,21.875,22.6875,47658800,0.754452
1997/8/26,22.625,23.000001,22.125001,22.25,56551600,0.739903
1997/8/25,23.625,23.6875,22.937499,23.0625,34658400,0.766922
1997/8/22,23.437501,24,23.374999,23.625,56907200,0.785628
1997/8/21,24.5,24.687499,23.875001,24,64820000,0.798098
1997/8/20,24.4375,25.124999,24.1875,24.625,81076800,0.818882
1997/8/19,23.6875,24.5,23.3125,24.4375,72290400,0.812647
1997/8/18,23.3125,23.75,22.75,23.625,54460000,0.785628
1997/8/15,23.125,23.437501,22.8125,23.25,65240000,0.773158
1997/8/14,23.625,24.249999,22.6875,23.000001,108612000,0.764844
1997/8/13,22.25,23.875001,20.4375,23.625,300356000,0.785628
1997/8/12,24.0625,24.249999,21.875,22.062499,262099600,0.733668
1997/8/11,26.3125,26.437499,23.5,24.5625,387749600,0.816804
1997/8/8,27.812501,28.374999,26.125,26.8125,453541200,0.891625
1997/8/7,28.75,29.562499,28.374999,29.1875,938859600,0.970604
1997/8/6,25.25,27.749999,25,26.3125,1047620000,0.874998
1997/8/5,19.937501,20,19.484299,19.75,61782000,0.656768
1997/8/4,19.1875,19.8125,19.1875,19.75,152829600,0.656768
1997/8/1,17.625,19.1875,17.5625,19.1875,120478400,0.638063
1997/7/31,17.375,17.750001,17.249999,17.5,65954000,0.581947
1997/7/30,16.9375,17.687499,16.75,17.375,93576000,0.57779
1997/7/29,16.437501,16.625,16.374999,16.5,17810800,0.548692
1997/7/28,16.437501,16.5,16.25,16.437501,27627600,0.546614
1997/7/25,15.875,16.5625,15.75,16.25,54490800,0.540379
1997/7/24,16.125,16.125,15.625,15.8125,33373200,0.52583
1997/7/23,16.75,16.875001,16.000001,16.125,35322000,0.536222
1997/7/22,16.374999,16.6875,16.3125,16.5625,57834000,0.550771
1997/7/21,17.5625,17.687499,16.000001,16.156199,88729200,0.53726
1997/7/18,17.875,17.9375,17.0625,17.3437,79391200,0.576749
1997/7/17,17,18.124999,16.437501,17.5,186566800,0.581947
1997/7/16,15.8125,16.5,15.625,16.437501,111563200,0.546614
1997/7/15,15.75,16.000001,15.625,15.937499,104588400,0.529987
1997/7/14,15.25,15.625,14.875,15.625,102751600,0.519595
1997/7/11,13.375,15.499999,13.3125,15.1875,183736000,0.505046
1997/7/10,12.875,13.375,12.75,13.25,123127200,0.440617
1997/7/9,13.8125,13.875,13.625,13.6875,35504000,0.455165
1997/7/8,13.875,14,13.6875,13.75,23923200,0.457244
1997/7/7,13.9375,14.250001,13.75,13.8125,47868800,0.459322
1997/7/3,13.125,13.875,13,13.6875,46695600,0.455165
1997/7/2,13.25,13.375,13,13.0625,62490400,0.434382
1997/7/1,13.9375,14,13.125,13.1875,112669200,0.438538
1997/6/30,14.75,14.75,14,14.250001,42795200,0.473871
1997/6/27,14.687501,14.8125,14.624999,14.687501,39488400,0.488419
1997/6/26,15.125001,15.125001,14.624999,14.687501,95496800,0.488419
1997/6/25,15.3125,15.375,15,15.125001,49658000,0.502968
1997/6/24,15.4375,15.562501,15.25,15.3125,27787200,0.509203
1997/6/23,15.499999,15.625,15.375,15.375,24886400,0.511282
